Local time,Open,High,Low,Close,Volume
13.08.2010 22:00:00.000 GMT+0100,1.55920,1.55920,1.55920,1.55920,0
14.08.2010 22:00:00.000 GMT+0100,1.55920,1.55920,1.55920,1.55920,0
15.08.2010 22:00:00.000 GMT+0100,1.56095,1.57020,1.55345,1.56625,253229.85930000004
16.08.2010 22:00:00.000 GMT+0100,1.56615,1.56955,1.55510,1.55850,274249.4805
17.08.2010 22:00:00.000 GMT+0100,1.55855,1.56870,1.54975,1.55935,242777.3903
18.08.2010 22:00:00.000 GMT+0100,1.55935,1.56705,1.55090,1.56005,254405.84169999993
19.08.2010 22:00:00.000 GMT+0100,1.56005,1.56035,1.54620,1.55335,228605.10059999998
20.08.2010 22:00:00.000 GMT+0100,1.55335,1.55335,1.55335,1.55335,0
21.08.2010 22:00:00.000 GMT+0100,1.55335,1.55335,1.55335,1.55335,0
22.08.2010 22:00:00.000 GMT+0100,1.55295,1.56190,1.54995,1.55125,228294.27099999998
23.08.2010 22:00:00.000 GMT+0100,1.55125,1.55130,1.53715,1.53935,269297.4394
24.08.2010 22:00:00.000 GMT+0100,1.53935,1.54705,1.53890,1.54585,338235.59880000004
25.08.2010 22:00:00.000 GMT+0100,1.54535,1.55970,1.54535,1.55265,362804.53890000004
26.08.2010 22:00:00.000 GMT+0100,1.55255,1.55430,1.54415,1.55265,304492.7787000001
27.08.2010 22:00:00.000 GMT+0100,1.55265,1.55265,1.55265,1.55265,0
28.08.2010 22:00:00.000 GMT+0100,1.55265,1.55265,1.55265,1.55265,0
29.08.2010 22:00:00.000 GMT+0100,1.55300,1.55755,1.54555,1.54595,213095.26979999995
30.08.2010 22:00:00.000 GMT+0100,1.54595,1.54735,1.53260,1.53465,302678.9301
31.08.2010 22:00:00.000 GMT+0100,1.53465,1.54910,1.53355,1.54525,287170.58090000006
01.09.2010 22:00:00.000 GMT+0100,1.54525,1.54625,1.53500,1.54000,235544.32009999998
02.09.2010 22:00:00.000 GMT+0100,1.54000,1.54680,1.53885,1.54495,214181.02849999996
03.09.2010 22:00:00.000 GMT+0100,1.54495,1.54495,1.54495,1.54495,0
04.09.2010 22:00:00.000 GMT+0100,1.54495,1.54495,1.54495,1.54495,0
05.09.2010 22:00:00.000 GMT+0100,1.54300,1.54885,1.53450,1.53930,163939.86080000002
06.09.2010 22:00:00.000 GMT+0100,1.53915,1.54235,1.52965,1.53570,320555.35879999987
07.09.2010 22:00:00.000 GMT+0100,1.53570,1.55325,1.53430,1.54695,311999.01820000005
08.09.2010 22:00:00.000 GMT+0100,1.54685,1.54770,1.53755,1.54280,301010.7486
09.09.2010 22:00:00.000 GMT+0100,1.54275,1.54660,1.53440,1.53560,273572.94889999996
10.09.2010 22:00:00.000 GMT+0100,1.53560,1.53560,1.53560,1.53560,0
11.09.2010 22:00:00.000 GMT+0100,1.53560,1.53560,1.53560,1.53560,0
12.09.2010 22:00:00.000 GMT+0100,1.53555,1.54875,1.53485,1.54280,259110.42789999998
13.09.2010 22:00:00.000 GMT+0100,1.54270,1.55865,1.53470,1.55385,238575.35929999998
14.09.2010 22:00:00.000 GMT+0100,1.55385,1.56510,1.54485,1.56225,278980.30230000004
15.09.2010 22:00:00.000 GMT+0100,1.56225,1.56475,1.55375,1.56260,253482.32979999998
16.09.2010 22:00:00.000 GMT+0100,1.56205,1.57280,1.55950,1.56260,228308.30740000005
17.09.2010 22:00:00.000 GMT+0100,1.56260,1.56260,1.56260,1.56260,0
18.09.2010 22:00:00.000 GMT+0100,1.56260,1.56260,1.56260,1.56260,0
19.09.2010 22:00:00.000 GMT+0100,1.56482,1.56850,1.55360,1.55445,228832.12889999998
20.09.2010 22:00:00.000 GMT+0100,1.55445,1.56430,1.55030,1.56204,240340.3382
21.09.2010 22:00:00.000 GMT+0100,1.56210,1.57150,1.56008,1.56630,268169.42059999995
22.09.2010 22:00:00.000 GMT+0100,1.56630,1.57405,1.56110,1.56820,216744.7279
23.09.2010 22:00:00.000 GMT+0100,1.56810,1.58435,1.56400,1.58135,201156.9109
24.09.2010 22:00:00.000 GMT+0100,1.58135,1.58135,1.58135,1.58135,0
25.09.2010 22:00:00.000 GMT+0100,1.58135,1.58135,1.58135,1.58135,0
